timestamp,epoch,elapsed_s,tag,combustion_count,combustion_rss_kb,combustion_vsz_kb,combustion_pcpu_sum,combustion_pmem_sum,mpi_count,mpi_rss_kb,mpi_vsz_kb,mpi_pcpu_sum,mpi_pmem_sum,mem_total_kb,mem_available_kb,mem_used_pct,load1,load5,load15
2026-07-02T10:01:20+02:00,1782979280,0,start,0,0,0,0.00,0.00,1,4800,6580,0.00,0.00,4215003640,4191431140,0.56
0.00,0.02,0.00,,,,,,,
2026-07-02T10:21:32+02:00,1782980492,1212,periodic,256,1458730012,1643914404,25552.90,25.50,1,20080,470188,0.10,0.00,4215003640,2883529908,31.59
256.09,251.60,186.47,,,,,,,
2026-07-02T10:41:42+02:00,1782981702,2422,periodic,256,1934829844,2119544604,25409.70,25.60,1,20080,470188,0.00,0.00,4215003640,2406604040,42.90
256.12,260.02,241.14,,,,,,,
2026-07-02T11:01:53+02:00,1782982913,3633,periodic,256,2478492804,2662929096,25473.90,51.10,1,20080,470188,0.00,0.00,4215003640,1862220284,55.82
256.00,256.08,252.02,,,,,,,
2026-07-02T11:22:04+02:00,1782984124,4844,periodic,256,2825709384,3009927328,25500.20,51.10,1,20080,470188,0.00,0.00,4215003640,1514596344,64.07
256.00,256.00,254.96,,,,,,,
2026-07-02T11:42:15+02:00,1782985335,6055,periodic,256,3177014596,3361008988,25512.60,54.40,1,20080,470188,0.00,0.00,4215003640,1162615544,72.42
256.14,256.14,255.86,,,,,,,
2026-07-02T12:02:26+02:00,1782986546,7266,periodic,256,3454431844,3638265620,25523.60,76.70,1,20080,470188,0.00,0.00,4215003640,884875284,79.01
256.13,256.14,256.05,,,,,,,
2026-07-02T12:22:38+02:00,1782987758,8478,periodic,256,3731625488,3915320952,25531.40,76.80,1,20080,470188,0.00,0.00,4215003640,607125492,85.60
256.13,256.31,256.31,,,,,,,
2026-07-02T12:42:48+02:00,1782988968,9688,periodic,256,3968717180,4152342800,25535.00,79.80,1,20080,470188,0.00,0.00,4215003640,369678304,91.23
256.01,256.06,256.13,,,,,,,
2026-07-02T12:48:03+02:00,1782989283,10003,after-run,74,0,0,7381.10,0.00,0,0,0,0.00,0.00,4215003640,397237028,90.58
256.14,256.05,256.09,,,,,,,
