# wall_epoch time rank loops bip2 bip3 fires ones nofires graph_nodes nhot pending_actions graph_edges local_pending incoming_pending outgoing_pending global_physical_msgs nTickSend nFullSend
1777798224 0.200000 3 0 8700 3445 2684 339 422 1712 67 66 1767 34 66 64 509 504 5
1777798224 0.200000 3 0 8850 3472 2711 339 422 1744 559 558 1827 6 558 35 518 513 5
1777798224 0.200000 3 0 9000 3534 2757 343 434 1755 409 408 1868 21 408 54 525 520 5
1777798224 0.200000 3 0 9150 3577 2800 343 434 1767 259 258 1899 30 258 88 532 527 5
1777798224 0.200000 3 0 9300 3641 2856 351 434 1786 109 108 1908 58 108 71 541 536 5
1777798224 0.200000 3 0 9450 3704 2918 352 434 1849 40 39 1935 21 39 64 550 544 6
1777798224 0.200000 3 0 9600 3752 2962 356 434 1910 23 22 1974 22 22 48 558 552 6
1777798224 0.216667 3 0 9750 3786 2996 356 434 1940 532 531 2022 3 531 48 568 562 6
1777798224 0.216667 3 0 9900 3862 3036 368 458 1952 382 381 2040 26 381 46 576 570 6
1777798224 0.216667 3 0 10050 3917 3091 368 458 1991 232 231 2069 51 231 107 583 577 6
1777798224 0.216667 3 0 10200 3957 3127 372 458 2029 82 81 2102 93 81 113 591 585 6
1777798224 0.216667 3 0 10350 4001 3171 372 458 2074 48 47 2132 24 47 29 602 596 6
1777798224 0.216667 3 0 10500 4055 3225 372 458 2122 285 284 2159 31 284 82 608 602 6
1777798224 0.216667 3 0 10650 4088 3258 372 458 2175 135 134 2203 65 134 99 616 610 6
1777798224 0.216667 3 0 10800 4132 3286 376 470 2218 60 59 2249 15 59 26 625 619 6
1777798224 0.216667 3 0 10950 4164 3318 376 470 2256 106 105 2304 7 105 28 633 627 6
1777798224 0.216667 3 0 11100 4196 3350 376 470 2289 64 63 2358 0 63 0 641 635 6
1777798224 0.216667 3 0 11250 4237 3387 380 470 2308 924 923 2403 11 923 49 651 645 6
1777798224 0.216667 3 0 11400 4286 3436 380 470 2330 774 773 2444 45 773 85 659 653 6
1777798224 0.216667 3 0 11550 4321 3471 380 470 2349 624 623 2484 77 623 98 667 661 6
1777798224 0.216667 3 0 11700 4363 3513 380 470 2387 474 473 2510 120 473 148 674 668 6
1777798224 0.216667 3 0 11850 4461 3591 388 482 2417 324 323 2491 194 323 240 681 674 7
1777798224 0.233333 3 0 12000 4499 3629 388 482 2433 374 373 2525 24 373 25 689 682 7
1777798224 0.233333 3 0 12150 4542 3672 388 482 2482 224 223 2579 72 223 114 696 689 7
1777798224 0.233333 3 0 12300 4612 3742 388 482 2511 168 167 2588 30 167 57 704 697 7
1777798224 0.233333 3 0 12450 4685 3815 388 482 2544 18 17 2604 127 17 161 712 705 7
1777798224 0.233333 3 0 12600 4757 3883 392 482 2580 308 307 2606 55 307 107 720 713 7
1777798224 0.233333 3 0 12750 4807 3929 396 482 2613 158 157 2628 97 157 106 729 721 8
1777798224 0.233333 3 0 12900 4851 3973 396 482 2627 8 7 2668 133 7 183 735 727 8
1777798224 0.233333 3 0 13050 4900 4006 400 494 2658 4 3 2719 35 3 44 744 736 8
1777798224 0.233333 3 0 13200 4950 4052 404 494 2677 25 24 2734 9 24 13 755 747 8
1777798224 0.233333 3 0 13350 4986 4088 404 494 2711 775 774 2787 14 774 21 764 756 8
1777798224 0.233333 3 0 13500 5048 4130 412 506 2746 625 624 2819 29 624 51 773 765 8
1777798224 0.233333 3 0 13650 5104 4186 412 506 2759 475 474 2823 48 474 72 781 773 8
1777798224 0.233333 3 0 13800 5169 4251 412 506 2807 325 324 2847 87 324 120 788 780 8
1777798224 0.233333 3 0 13950 5229 4311 412 506 2824 175 174 2862 128 174 157 796 788 8
1777798224 0.233333 3 0 14100 5271 4353 412 506 2865 25 24 2899 160 24 167 804 796 8
1777798224 0.233333 3 0 14250 5327 4409 412 506 2906 43 42 2921 51 42 91 813 805 8
1777798224 0.233333 3 0 14400 5402 4484 412 506 2955 283 282 2944 43 282 74 822 813 9
1777798224 0.233333 3 0 14550 5435 4517 412 506 3004 133 132 2995 68 132 88 830 821 9
1777798224 0.233333 3 0 14700 5469 4551 412 506 3038 74 73 3054 2 73 2 838 829 9
1777798224 0.250000 3 0 14850 5501 4583 412 506 3084 1763 1762 3102 4 1762 25 846 837 9
1777798224 0.266667 3 0 15000 5539 4617 416 506 3096 1613 1612 3140 24 1612 34 855 846 9
1777798224 0.266667 3 0 15150 5568 4646 416 506 3115 1463 1462 3193 53 1462 58 863 854 9
1777798224 0.266667 3 0 15300 5625 4703 416 506 3128 1313 1312 3239 77 1312 130 870 861 9
1777798224 0.266667 3 0 15450 5665 4743 416 506 3150 1163 1162 3276 102 1162 121 878 869 9
1777798224 0.266667 3 0 15600 5720 4794 420 506 3178 1013 1012 3293 149 1012 174 885 876 9
1777798224 0.266667 3 0 15750 5787 4861 420 506 3194 1063 1062 3307 8 1062 24 894 885 9
1777798224 0.266667 3 0 15900 5839 4913 420 506 3230 946 945 3335 10 945 30 902 893 9
1777798224 0.266667 3 0 16050 5876 4950 420 506 3267 796 795 3378 39 795 52 910 901 9
1777798224 0.266667 3 0 16200 5918 4992 420 506 3310 646 645 3411 75 645 109 917 908 9
1777798224 0.266667 3 0 16350 5956 5030 420 506 3350 496 495 3452 108 495 129 925 916 9
1777798224 0.266667 3 0 16500 6009 5067 424 518 3392 346 345 3488 153 345 155 933 924 9
1777798225 0.266667 3 0 16650 6066 5108 428 530 3429 196 195 3517 197 195 218 941 932 9
1777798225 0.266667 3 0 16800 6148 5186 432 530 3451 246 245 3512 60 245 99 949 940 9
1777798225 0.266667 3 0 16950 6199 5237 432 530 3484 356 355 3544 52 355 73 957 948 9
1777798225 0.266667 3 0 17100 6254 5292 432 530 3529 206 205 3579 103 205 142 964 955 9
1777798225 0.266667 3 0 17250 6296 5334 432 530 3578 56 55 3621 129 55 137 973 964 9
