# wall_epoch time rank loops bip2 bip3 fires ones nofires graph_nodes nhot pending_actions graph_edges local_pending incoming_pending outgoing_pending global_physical_msgs nTickSend nFullSend
1777798224 0.133333 0 0 150 123 58 36 29 22 27 26 15 8 26 14 9 9 0
1777798224 0.133333 0 0 300 223 116 70 37 55 12 11 43 46 11 54 22 22 0
1777798224 0.133333 0 0 450 275 144 84 47 49 5 4 73 0 4 0 31 31 0
1777798224 0.150000 0 0 600 370 217 96 57 100 18 17 100 0 17 0 45 45 0
1777798224 0.150000 0 0 750 453 270 110 73 143 29 28 158 4 28 9 58 58 0
1777798224 0.150000 0 0 900 567 381 113 73 161 45 44 182 42 44 129 68 66 2
1777798224 0.150000 0 0 1050 660 432 137 91 173 177 176 182 23 176 58 77 73 4
1777798224 0.150000 0 0 1200 713 481 141 91 190 27 26 248 66 26 76 86 82 4
1777798224 0.150000 0 0 1350 799 517 167 115 185 112 111 239 6 111 47 94 90 4
1777798224 0.150000 0 0 1500 886 572 181 133 206 18 17 237 13 17 39 102 98 4
1777798224 0.150000 0 0 1650 971 608 194 169 240 1 0 280 31 0 31 111 107 4
1777798224 0.150000 0 0 1800 1022 634 211 177 247 127 126 327 19 126 54 117 113 4
1777798224 0.166667 0 0 1950 1104 666 231 207 268 16 15 346 7 15 15 125 121 4
1777798224 0.166667 0 0 2100 1182 717 246 219 279 163 162 353 62 162 88 133 129 4
1777798224 0.166667 0 0 2250 1247 746 258 243 304 13 12 389 95 12 105 140 136 4
1777798224 0.166667 0 0 2400 1326 820 263 243 333 133 132 387 10 132 52 149 145 4
1777798224 0.166667 0 0 2550 1428 890 271 267 385 41 40 410 2 40 8 158 153 5
1777798224 0.166667 0 0 2700 1507 944 284 279 422 74 73 422 25 73 71 164 158 6
1777798224 0.166667 0 0 2850 1549 986 284 279 437 559 558 463 2 558 13 173 167 6
1777798224 0.166667 0 0 3000 1596 1025 292 279 452 409 408 495 36 408 65 179 173 6
1777798224 0.166667 0 0 3150 1665 1078 308 279 472 259 258 537 76 258 101 187 181 6
1777798224 0.166667 0 0 3300 1705 1118 308 279 495 109 108 578 124 108 132 193 187 6
1777798224 0.166667 0 0 3450 1762 1175 308 279 536 113 112 601 33 112 90 202 196 6
1777798224 0.166667 0 0 3600 1804 1213 312 279 570 96 95 648 7 95 17 210 204 6
1777798224 0.166667 0 0 3750 1874 1263 320 291 608 32 31 686 22 31 57 220 214 6
1777798224 0.166667 0 0 3900 1949 1313 345 291 631 1024 1023 696 16 1023 61 229 223 6
1777798224 0.183333 0 0 4050 1996 1360 345 291 656 874 873 730 54 873 71 236 230 6
1777798224 0.183333 0 0 4200 2064 1428 345 291 673 724 723 754 84 723 125 243 237 6
1777798224 0.183333 0 0 4350 2117 1461 353 303 690 574 573 791 110 573 157 250 244 6
1777798224 0.183333 0 0 4500 2156 1494 359 303 716 424 423 845 160 423 177 256 250 6
1777798224 0.183333 0 0 4650 2198 1536 359 303 745 274 273 876 199 273 219 264 258 6
1777798224 0.183333 0 0 4800 2236 1574 359 303 795 324 323 914 34 323 63 271 265 6
1777798224 0.183333 0 0 4950 2279 1609 367 303 825 210 209 955 22 209 70 279 273 6
1777798224 0.183333 0 0 5100 2372 1682 375 315 850 60 59 960 81 59 109 288 281 7
1777798224 0.183333 0 0 5250 2436 1742 379 315 881 24 23 980 23 23 61 296 289 7
1777798224 0.183333 0 0 5400 2481 1782 384 315 900 472 471 1008 9 471 24 308 301 7
1777798224 0.183333 0 0 5550 2585 1867 391 327 914 322 321 1012 42 321 98 315 307 8
1777798224 0.183333 0 0 5700 2635 1917 391 327 922 172 171 1058 54 171 89 322 314 8
1777798224 0.183333 0 0 5850 2686 1968 391 327 946 22 21 1089 80 21 103 329 321 8
1777798224 0.183333 0 0 6000 2780 2046 395 339 989 179 178 1091 15 178 38 338 329 9
1777798224 0.183333 0 0 6150 2842 2092 399 351 1040 29 28 1121 39 28 94 345 336 9
1777798224 0.200000 0 0 6300 2877 2119 407 351 1068 837 836 1168 8 836 12 356 347 9
1777798224 0.200000 0 0 6450 2912 2138 411 363 1097 687 686 1221 16 686 22 362 353 9
1777798224 0.200000 0 0 6600 2961 2167 419 375 1119 537 536 1270 26 536 56 368 359 9
1777798224 0.200000 0 0 6750 2978 2184 419 375 1146 387 386 1329 34 386 35 376 367 9
1777798224 0.200000 0 0 6900 3030 2236 419 375 1178 237 236 1358 77 236 122 382 373 9
1777798224 0.200000 0 0 7050 3075 2281 419 375 1218 87 86 1397 106 86 131 389 380 9
1777798224 0.200000 0 0 7200 3149 2355 419 375 1277 74 73 1409 21 73 44 399 389 10
1777798224 0.200000 0 0 7350 3212 2402 423 387 1327 221 220 1430 30 220 50 407 397 10
1777798224 0.200000 0 0 7500 3294 2468 427 399 1366 71 70 1439 77 70 123 413 403 10
1777798224 0.200000 0 0 7650 3317 2491 427 399 1405 355 354 1505 1 354 8 422 412 10
1777798224 0.200000 0 0 7800 3367 2541 427 399 1428 205 204 1528 43 204 63 429 419 10
1777798224 0.200000 0 0 7950 3405 2575 431 399 1455 55 54 1567 69 54 101 435 425 10
1777798224 0.200000 0 0 8100 3440 2606 435 399 1492 62 61 1613 12 61 19 444 434 10
1777798224 0.200000 0 0 8250 3503 2653 439 411 1533 117 116 1653 22 116 53 461 451 10
1777798224 0.200000 0 0 8400 3566 2712 443 411 1563 15 14 1684 26 14 39 468 457 11
1777798224 0.216667 0 0 8550 3609 2747 451 411 1589 442 441 1724 6 441 23 476 465 11
1777798224 0.216667 0 0 8700 3679 2817 451 411 1624 292 291 1734 62 291 70 483 472 11
1777798224 0.216667 0 0 8850 3728 2866 451 411 1660 142 141 1767 100 141 113 489 478 11
1777798224 0.216667 0 0 9000 3790 2912 455 423 1690 137 136 1796 0 136 4 498 487 11
1777798224 0.216667 0 0 9150 3836 2958 455 423 1726 1086 1085 1828 4 1085 16 506 495 11
1777798224 0.216667 0 0 9300 3902 3000 467 435 1752 936 935 1854 60 935 89 512 501 11
1777798224 0.216667 0 0 9450 3964 3062 467 435 1790 786 785 1878 117 785 161 519 507 12
1777798224 0.216667 0 0 9600 4001 3094 472 435 1811 636 635 1936 150 635 150 527 515 12
1777798224 0.216667 0 0 9750 4037 3130 472 435 1844 486 485 1987 162 485 184 533 521 12
1777798224 0.216667 0 0 9900 4111 3172 480 459 1855 336 335 2022 174 335 183 540 528 12
1777798224 0.216667 0 0 10050 4177 3233 485 459 1891 386 385 2036 18 385 55 546 533 13
1777798224 0.216667 0 0 10200 4230 3286 485 459 1917 271 270 2070 12 270 60 553 540 13
1777798224 0.216667 0 0 10350 4332 3388 485 459 1926 121 120 2036 123 120 156 562 547 15
1777798224 0.216667 0 0 10500 4405 3445 489 471 1964 311 310 2042 13 310 34 571 556 15
1777798224 0.216667 0 0 10650 4456 3496 489 471 1999 161 160 2067 47 160 97 577 561 16
1777798224 0.216667 0 0 10800 4496 3536 489 471 2013 11 10 2115 70 10 98 585 569 16
1777798224 0.233333 0 0 10950 4547 3587 489 471 2056 735 734 2158 14 734 76 601 585 16
1777798224 0.233333 0 0 11100 4624 3664 489 471 2073 585 584 2176 33 584 86 608 591 17
1777798224 0.233333 0 0 11250 4677 3717 489 471 2071 435 434 2206 64 434 92 615 598 17
1777798224 0.233333 0 0 11400 4735 3751 501 483 2077 285 284 2245 85 284 97 623 606 17
1777798224 0.233333 0 0 11550 4772 3788 501 483 2107 135 134 2278 117 134 122 629 612 17
1777798224 0.233333 0 0 11700 4815 3827 505 483 2150 120 119 2318 11 119 29 638 621 17
1777798224 0.233333 0 0 11850 4890 3870 513 507 2179 273 272 2345 9 272 46 646 629 17
1777798224 0.233333 0 0 12000 4944 3924 513 507 2228 123 122 2363 51 122 84 653 636 17
1777798224 0.233333 0 0 12150 4979 3955 517 507 2263 60 59 2409 7 59 14 661 644 17
1777798224 0.233333 0 0 12300 5018 3994 517 507 2295 39 38 2455 19 38 47 669 652 17
1777798224 0.233333 0 0 12450 5085 4061 517 507 2341 36 35 2498 6 35 14 676 659 17
1777798224 0.233333 0 0 12600 5126 4102 517 507 2357 740 739 2531 15 739 23 687 670 17
1777798224 0.250000 0 0 12750 5167 4143 517 507 2381 590 589 2570 50 589 68 693 676 17
1777798224 0.250000 0 0 12900 5227 4187 521 519 2421 440 439 2595 96 439 105 701 684 17
1777798224 0.250000 0 0 13050 5277 4237 521 519 2437 290 289 2621 124 289 136 708 691 17
1777798224 0.250000 0 0 13200 5321 4281 521 519 2482 140 139 2647 153 139 176 715 698 17
1777798224 0.250000 0 0 13350 5349 4305 525 519 2531 158 157 2709 1 157 6 725 708 17
1777798224 0.250000 0 0 13500 5414 4354 529 531 2568 8 7 2722 68 7 78 731 714 17
1777798224 0.250000 0 0 13650 5455 4395 529 531 2626 346 345 2791 30 345 58 739 722 17
1777798224 0.250000 0 0 13800 5501 4441 529 531 2667 196 195 2806 67 195 71 747 730 17
1777798224 0.250000 0 0 13950 5550 4490 529 531 2721 46 45 2851 121 45 152 753 736 17
1777798224 0.250000 0 0 14100 5627 4567 529 531 2750 25 24 2870 113 24 155 762 745 17
1777798224 0.250000 0 0 14250 5682 4622 529 531 2779 185 184 2889 18 184 50 771 754 17
1777798224 0.250000 0 0 14400 5723 4663 529 531 2790 35 34 2961 56 34 82 778 761 17
1777798224 0.250000 0 0 14550 5772 4712 529 531 2822 760 759 2983 15 759 30 789 772 17
1777798224 0.250000 0 0 14700 5832 4772 529 531 2839 610 609 2999 65 609 88 797 780 17
1777798224 0.250000 0 0 14850 5874 4814 529 531 2869 460 459 3040 83 459 137 804 787 17
1777798224 0.250000 0 0 15000 5936 4860 533 543 2888 310 309 3058 114 309 157 811 794 17
1777798224 0.250000 0 0 15150 6009 4929 537 543 2912 160 159 3053 183 159 201 819 802 17
1777798224 0.250000 0 0 15300 6063 4979 541 543 2937 210 209 3086 10 209 41 826 809 17
1777798224 0.250000 0 0 15450 6118 5034 541 543 2969 60 59 3105 63 59 83 834 817 17
1777798224 0.250000 0 0 15600 6155 5067 545 543 2996 179 178 3150 0 178 0 844 827 17
1777798224 0.250000 0 0 15750 6189 5101 545 543 3041 29 28 3193 38 28 56 850 833 17
1777798224 0.266667 0 0 15900 6229 5125 549 555 3065 580 579 3253 4 579 4 861 844 17
1777798224 0.266667 0 0 16050 6267 5163 549 555 3092 430 429 3283 33 429 53 867 850 17
1777798224 0.266667 0 0 16200 6304 5200 549 555 3135 280 279 3326 60 279 104 874 857 17
1777798224 0.266667 0 0 16350 6355 5251 549 555 3164 130 129 3354 94 129 116 883 866 17
1777798224 0.266667 0 0 16500 6418 5314 549 555 3213 115 114 3375 16 114 30 892 875 17
1777798224 0.266667 0 0 16650 6459 5355 549 555 3261 181 180 3421 7 180 34 901 884 17
1777798224 0.266667 0 0 16800 6510 5406 549 555 3305 31 30 3455 53 30 74 909 892 17
1777798224 0.266667 0 0 16950 6552 5432 553 567 3339 40 39 3493 5 39 7 918 901 17
1777798225 0.283333 0 0 17100 6584 5460 557 567 3355 891 890 3540 0 890 12 929 912 17
1777798225 0.283333 0 0 17250 6653 5513 561 579 3369 741 740 3566 51 740 79 937 920 17
1777798225 0.283333 0 0 17400 6718 5578 561 579 3402 591 590 3576 97 590 125 944 927 17
1777798225 0.283333 0 0 17550 6780 5640 561 579 3442 441 440 3587 158 440 189 952 935 17
1777798225 0.283333 0 0 17700 6822 5678 565 579 3484 291 290 3624 189 290 211 958 941 17
1777798225 0.283333 0 0 17850 6838 5694 565 579 3528 141 140 3689 199 140 201 967 950 17
1777798225 0.283333 0 0 18000 6894 5738 577 579 3568 191 190 3715 43 190 55 975 958 17
1777798225 0.283333 0 0 18150 6951 5795 577 579 3599 105 104 3734 54 104 94 982 965 17
1777798225 0.283333 0 0 18300 6997 5841 577 579 3638 216 215 3781 15 215 54 991 974 17
1777798225 0.283333 0 0 18450 7040 5884 577 579 3679 66 65 3812 46 65 64 999 982 17
1777798225 0.300000 0 0 18600 7088 5932 577 579 3724 1163 1162 3860 6 1162 21 1010 993 17
1777798225 0.316667 0 0 18750 7125 5969 577 579 3755 1013 1012 3899 42 1012 85 1016 999 17
1777798225 0.316667 0 0 18900 7170 6014 577 579 3781 863 862 3936 59 862 76 1024 1007 17
