file,machine,np_requested,np_effective,loop,ffi,status,real_seconds,elapsed_max,family_sum,log
dd6.plcr,iulia,256,256,1,0,TIMEOUT,3003.89,0,0,/raid/homespace/marpedicini/PELCR-anthropic/PELCR/LOGS/dd6-iulia-np256-oversub-timeout3000-20260630/dd6-np256-loop1.out
