# wall_epoch time rank loops bip2 bip3 fires ones nofires graph_nodes nhot fra_hot pending_actions graph_edges local_pending incoming_pending outgoing_pending global_physical_msgs nTickSend nFullSend
1777656211 0.166667 0 0 7200 3256 2360 437 459 1332 300 300 299 1421 25 299 79 409 408 1
1777656211 0.166667 0 0 7350 3300 2404 437 459 1339 150 150 149 1445 65 149 76 417 416 1
1777656211 0.166667 0 0 7500 3333 2437 437 459 1374 89 89 88 1497 0 88 0 425 424 1
1777656211 0.166667 0 0 7650 3391 2495 437 459 1456 278 278 277 1516 36 277 52 433 432 1
1777656211 0.166667 0 0 7800 3431 2535 437 459 1465 128 128 127 1563 73 127 90 440 439 1
1777656211 0.166667 0 0 7950 3472 2576 437 459 1498 80 80 79 1617 11 79 35 448 447 1
1777656211 0.183333 0 0 8100 3514 2618 437 459 1643 709 709 708 1648 15 708 19 457 456 1
1777656211 0.183333 0 0 8250 3584 2688 437 459 1652 559 559 558 1652 86 558 108 464 463 1
1777656211 0.183333 0 0 8400 3633 2737 437 459 1652 409 409 408 1680 144 408 163 472 471 1
1777656211 0.183333 0 0 8550 3659 2763 437 459 1653 259 259 258 1734 159 258 176 479 478 1
1777656211 0.183333 0 0 8700 3715 2803 441 471 1652 109 109 108 1757 197 108 206 488 487 1
1777656211 0.183333 0 0 8850 3764 2852 441 471 1699 159 159 158 1793 35 158 54 495 494 1
1777656211 0.183333 0 0 9000 3823 2903 449 471 1711 9 9 8 1807 73 8 116 503 502 1
1777656211 0.183333 0 0 9150 3858 2938 449 471 1802 358 358 357 1849 18 357 44 513 512 1
1777656211 0.183333 0 0 9300 3916 2996 449 471 1811 208 208 207 1863 52 207 85 520 519 1
1777656211 0.183333 0 0 9450 3947 3027 449 471 1814 58 58 57 1909 80 57 98 528 527 1
1777656211 0.183333 0 0 9600 3971 3051 449 471 1891 319 319 318 1961 0 318 21 539 538 1
1777656211 0.183333 0 0 9750 4037 3117 449 471 1910 169 169 168 1985 47 168 65 546 544 2
1777656211 0.183333 0 0 9900 4082 3146 453 483 1912 19 19 18 2026 59 18 72 555 553 2
1777656211 0.200000 0 0 10050 4120 3184 453 483 2017 393 393 392 2068 15 392 37 565 563 2
1777656211 0.200000 0 0 10200 4176 3240 453 483 2028 243 243 242 2080 61 242 95 573 571 2
1777656211 0.200000 0 0 10350 4248 3312 453 483 2045 93 93 92 2090 122 92 142 580 578 2
1777656211 0.200000 0 0 10500 4293 3357 453 483 2084 84 84 83 2121 31 83 41 588 586 2
1777656211 0.200000 0 0 10650 4338 3402 453 483 2148 356 356 355 2157 5 355 23 597 595 2
1777656211 0.200000 0 0 10800 4415 3455 465 495 2154 206 206 205 2180 96 205 107 606 604 2
1777656211 0.200000 0 0 10950 4457 3497 465 495 2159 56 56 55 2212 123 55 147 614 612 2
1777656211 0.200000 0 0 11100 4531 3571 465 495 2187 49 49 48 2243 48 48 103 621 619 2
1777656211 0.200000 0 0 11250 4556 3596 465 495 2372 1173 1173 1172 2306 1 1172 8 629 627 2
1777656211 0.200000 0 0 11400 4604 3644 465 495 2369 1023 1023 1022 2339 42 1022 82 637 635 2
1777656211 0.200000 0 0 11550 4659 3699 465 495 2368 873 873 872 2370 78 872 122 646 644 2
1777656211 0.216667 0 0 11700 4719 3759 465 495 2367 723 723 722 2393 136 722 153 654 652 2
1777656211 0.216667 0 0 11850 4785 3825 465 495 2368 573 573 572 2415 184 572 209 662 660 2
1777656211 0.216667 0 0 12000 4813 3853 465 495 2406 623 623 622 2474 1 622 1 670 668 2
1777656211 0.216667 0 0 12150 4874 3898 469 507 2404 473 473 472 2501 38 472 49 678 676 2
1777656211 0.216667 0 0 12300 4934 3958 469 507 2431 390 390 389 2538 11 389 25 687 685 2
1777656211 0.216667 0 0 12450 5001 4009 473 519 2431 240 240 239 2577 57 239 82 695 693 2
1777656211 0.216667 0 0 12600 5080 4084 477 519 2424 90 90 89 2545 122 89 153 703 701 2
1777656211 0.216667 0 0 12750 5139 4127 481 531 2524 340 340 339 2576 28 339 34 711 709 2
1777656211 0.216667 0 0 12900 5187 4175 481 531 2531 190 190 189 2602 58 189 64 719 717 2
1777656211 0.216667 0 0 13050 5232 4204 485 543 2531 40 40 39 2658 88 39 90 727 725 2
1777656211 0.216667 0 0 13200 5295 4267 485 543 2574 46 46 45 2687 1 45 8 738 736 2
1777656211 0.216667 0 0 13350 5349 4305 489 555 2616 281 281 280 2716 11 280 47 745 743 2
1777656211 0.216667 0 0 13500 5408 4348 493 567 2623 131 131 130 2756 28 130 67 753 751 2
1777656211 0.216667 0 0 13650 5455 4392 496 567 2647 18 18 17 2794 0 17 3 761 759 2
1777656211 0.216667 0 0 13800 5502 4422 501 579 2700 145 145 144 2837 0 144 0 770 768 2
1777656211 0.216667 0 0 13950 5531 4447 505 579 2716 9 9 8 2898 7 8 8 779 777 2
1777656211 0.233333 0 0 14100 5559 4475 505 579 2810 554 554 553 2952 2 553 10 786 784 2
1777656211 0.233333 0 0 14250 5643 4559 505 579 2830 404 404 403 2953 71 403 95 793 791 2
1777656211 0.233333 0 0 14400 5714 4614 509 591 2836 254 254 253 2941 118 253 132 801 799 2
1777656211 0.233333 0 0 14550 5745 4645 509 591 2844 104 104 103 3000 127 103 141 808 806 2
1777656211 0.233333 0 0 14700 5800 4700 509 591 2894 108 108 107 3036 16 107 43 816 814 2
1777656211 0.233333 0 0 14850 5849 4749 509 591 3040 701 701 700 3074 32 700 78 824 822 2
1777656211 0.233333 0 0 15000 5893 4793 509 591 3044 551 551 550 3108 75 550 94 832 830 2
1777656211 0.233333 0 0 15150 5960 4860 509 591 3050 401 401 400 3111 118 400 178 839 836 3
1777656211 0.233333 0 0 15300 6004 4904 509 591 3053 251 251 250 3154 141 250 178 847 844 3
1777656211 0.233333 0 0 15450 6043 4927 513 603 3056 101 101 100 3202 165 100 190 855 852 3
1777656211 0.233333 0 0 15600 6100 4984 513 603 3108 145 145 144 3231 12 144 59 863 860 3
1777656211 0.233333 0 0 15750 6140 5024 513 603 3212 615 615 614 3264 1 614 8 872 869 3
1777656211 0.233333 0 0 15900 6208 5092 513 603 3213 465 465 464 3288 71 464 100 880 877 3
1777656211 0.250000 0 0 16050 6265 5149 513 603 3223 315 315 314 3306 102 314 136 887 884 3
1777656211 0.250000 0 0 16200 6320 5204 513 603 3228 165 165 164 3323 131 164 153 895 892 3
1777656211 0.250000 0 0 16350 6350 5234 513 603 3236 15 15 14 3380 157 14 160 903 900 3
1777656211 0.250000 0 0 16500 6405 5289 513 603 3279 26 26 25 3412 29 25 67 911 908 3
1777656211 0.250000 0 0 16650 6459 5343 513 603 3381 429 429 428 3428 28 428 40 920 917 3
1777656211 0.250000 0 0 16800 6511 5379 517 615 3380 279 279 278 3453 66 278 101 927 924 3
1777656211 0.250000 0 0 16950 6581 5449 517 615 3397 129 129 128 3464 116 128 145 935 932 3
1777656211 0.250000 0 0 17100 6634 5498 521 615 3442 140 140 139 3491 9 139 13 944 941 3
1777656211 0.250000 0 0 17250 6658 5522 521 615 3455 32 32 31 3555 0 31 0 954 951 3
1777656211 0.250000 0 0 17400 6697 5561 521 615 3612 767 767 766 3605 9 766 27 962 959 3
1777656211 0.250000 0 0 17550 6725 5589 521 615 3614 617 617 616 3659 17 616 41 970 967 3
1777656211 0.250000 0 0 17700 6759 5623 521 615 3623 467 467 466 3717 42 466 51 979 976 3
1777656211 0.250000 0 0 17850 6795 5659 521 615 3630 317 317 316 3759 62 316 91 986 983 3
1777656211 0.250000 0 0 18000 6823 5687 521 615 3631 167 167 166 3807 81 166 92 994 991 3
1777656211 0.250000 0 0 18150 6888 5752 521 615 3652 17 17 16 3844 117 16 166 1001 997 4
1777656211 0.266667 0 0 18300 6947 5811 521 615 3823 754 754 753 3852 2 753 17 1013 1009 4
1777656211 0.266667 0 0 18450 7009 5873 521 615 3833 604 604 603 3865 62 603 123 1019 1015 4
1777656211 0.266667 0 0 18600 7058 5922 521 615 3843 454 454 453 3895 109 453 136 1027 1023 4
1777656211 0.266667 0 0 18750 7114 5978 521 615 3852 304 304 303 3916 143 303 162 1034 1030 4
1777656211 0.266667 0 0 18900 7156 6004 525 627 3852 154 154 153 3962 163 153 175 1042 1038 4
1777656211 0.266667 0 0 19050 7200 6048 525 627 3903 204 204 203 4001 17 203 30 1049 1045 4
1777656211 0.266667 0 0 19200 7246 6094 525 627 3902 54 54 53 4037 87 53 95 1057 1053 4
1777656211 0.266667 0 0 19350 7303 6151 525 627 3928 45 45 44 4077 38 44 43 1067 1063 4
1777656211 0.283333 0 0 19500 7372 6220 525 627 4343 1896 1896 1895 4124 36 1895 59 1075 1071 4
1777656211 0.283333 0 0 19650 7428 6272 529 627 4339 1746 1746 1745 4147 95 1745 114 1083 1079 4
1777656211 0.283333 0 0 19800 7479 6307 533 639 4335 1596 1596 1595 4182 111 1595 166 1090 1086 4
1777656211 0.283333 0 0 19950 7556 6380 537 639 4330 1446 1446 1445 4175 180 1445 216 1098 1093 5
1777656211 0.283333 0 0 20100 7604 6428 537 639 4375 1496 1496 1495 4216 2 1495 47 1105 1100 5
1777656211 0.283333 0 0 20250 7650 6474 537 639 4373 1346 1346 1345 4248 41 1345 76 1112 1107 5
1777656211 0.300000 0 0 20400 7678 6502 537 639 4380 1256 1256 1255 4298 8 1255 15 1123 1118 5
1777656211 0.300000 0 0 20550 7721 6541 541 639 4377 1106 1106 1105 4341 20 1105 27 1130 1125 5
1777656211 0.300000 0 0 20700 7760 6572 549 639 4372 956 956 955 4370 43 955 59 1137 1132 5
1777656211 0.300000 0 0 20850 7809 6621 549 639 4373 806 806 805 4415 73 805 105 1145 1140 5
1777656211 0.300000 0 0 21000 7856 6668 549 639 4371 656 656 655 4448 109 655 135 1152 1147 5
1777656211 0.300000 0 0 21150 7927 6723 553 651 4370 506 506 505 4470 144 505 221 1159 1154 5
1777656211 0.300000 0 0 21300 7977 6757 557 663 4369 356 356 355 4514 163 355 174 1167 1162 5
1777656211 0.300000 0 0 21450 8029 6809 557 663 4421 413 413 412 4543 20 412 39 1175 1170 5
1777656211 0.300000 0 0 21600 8096 6876 557 663 4419 263 263 262 4552 58 262 71 1183 1178 5
1777656211 0.300000 0 0 21750 8190 6954 561 675 4422 113 113 112 4563 98 112 122 1190 1185 5
1777656211 0.300000 0 0 21900 8227 6991 561 675 4443 88 88 87 4604 4 87 26 1198 1193 5
1777656211 0.316667 0 0 22050 8259 7023 561 675 4656 1293 1293 1292 4641 5 1292 43 1208 1203 5
1777656211 0.316667 0 0 22200 8312 7076 561 675 4655 1143 1143 1142 4666 9 1142 39 1216 1211 5
1777656211 0.316667 0 0 22350 8374 7138 561 675 4649 993 993 992 4675 36 992 53 1224 1218 6
1777656211 0.316667 0 0 22500 8414 7178 561 675 4645 843 843 842 4705 47 842 71 1231 1225 6
1777656211 0.316667 0 0 22650 8441 7205 561 675 4642 693 693 692 4748 62 692 64 1239 1233 6
1777656211 0.316667 0 0 22800 8507 7271 561 675 4642 543 543 542 4762 99 542 116 1247 1241 6
1777656211 0.316667 0 0 22950 8542 7298 569 675 4640 393 393 392 4794 120 392 124 1255 1249 6
1777656211 0.316667 0 0 23100 8579 7335 569 675 4676 370 370 369 4848 15 369 30 1263 1257 6
1777656211 0.316667 0 0 23250 8628 7384 569 675 4685 220 220 219 4884 43 219 69 1271 1265 6
1777656211 0.316667 0 0 23400 8701 7441 573 687 4682 70 70 69 4886 99 69 128 1279 1273 6
1777656211 0.316667 0 0 23550 8764 7496 581 687 4801 389 389 388 4904 55 388 75 1288 1282 6
1777656211 0.316667 0 0 23700 8800 7532 581 687 4804 239 239 238 4971 82 238 91 1295 1289 6
1777656211 0.316667 0 0 23850 8848 7576 585 687 4810 89 89 88 5021 122 88 133 1304 1298 6
1777656211 0.316667 0 0 24000 8922 7650 585 687 4837 85 85 84 5034 24 84 90 1312 1305 7
1777656211 0.316667 0 0 24150 8959 7683 589 687 4856 12 12 11 5083 1 11 2 1323 1316 7
1777656211 0.333333 0 0 24300 9004 7728 589 687 4980 716 716 715 5131 14 715 45 1330 1323 7
1777656211 0.333333 0 0 24450 9049 7773 589 687 4979 566 566 565 5165 32 565 54 1338 1331 7
1777656211 0.333333 0 0 24600 9126 7834 593 699 4989 416 416 415 5174 66 415 106 1346 1339 7
1777656211 0.333333 0 0 24750 9161 7869 593 699 4993 266 266 265 5225 94 265 106 1354 1347 7
1777656211 0.333333 0 0 24900 9218 7894 601 723 4994 116 116 115 5265 112 115 138 1361 1354 7
1777656211 0.333333 0 0 25050 9266 7938 605 723 5039 108 108 107 5300 6 107 39 1370 1363 7
1777656211 0.333333 0 0 25200 9354 8010 609 735 5070 95 95 94 5311 4 94 47 1378 1371 7
1777656211 0.333333 0 0 25350 9376 8032 609 735 5100 207 207 206 5371 0 206 2 1388 1381 7
1777656211 0.333333 0 0 25500 9408 8064 609 735 5107 57 57 56 5425 10 56 28 1396 1389 7
1777656211 0.333333 0 0 25650 9448 8104 609 735 5137 25 25 24 5458 0 24 0 1406 1398 8
1777656211 0.366667 0 0 25800 9510 8166 609 735 5256 624 624 623 5469 24 623 98 1415 1407 8
1777656211 0.366667 0 0 25950 9594 8246 613 735 5274 474 474 473 5461 72 473 106 1423 1414 9
1777656211 0.366667 0 0 26100 9660 8312 613 735 5288 324 324 323 5464 122 323 168 1431 1422 9
1777656211 0.366667 0 0 26250 9732 8384 613 735 5308 174 174 173 5486 193 173 210 1439 1430 9
1777656211 0.366667 0 0 26400 9776 8428 613 735 5367 224 224 223 5524 33 223 65 1446 1437 9
1777656211 0.366667 0 0 26550 9824 8456 621 747 5362 74 74 73 5558 73 73 90 1454 1445 9
1777656211 0.366667 0 0 26700 9881 8497 625 759 5378 21 21 20 5599 26 20 35 1464 1455 9
1777656211 0.366667 0 0 26850 9935 8551 625 759 5499 311 311 310 5613 47 310 87 1471 1461 10
1777656211 0.366667 0 0 27000 9969 8585 625 759 5503 161 161 160 5648 72 160 83 1479 1469 10
1777656211 0.366667 0 0 27150 10022 8622 629 771 5515 11 11 10 5687 100 10 117 1487 1477 10
1777656211 0.383333 0 0 27300 10049 8649 629 771 5664 738 738 737 5732 9 737 24 1496 1486 10
1777656211 0.383333 0 0 27450 10095 8695 629 771 5659 588 588 587 5754 62 587 81 1504 1494 10
1777656211 0.383333 0 0 27600 10140 8740 629 771 5660 438 438 437 5792 90 437 104 1512 1502 10
1777656211 0.383333 0 0 27750 10181 8781 629 771 5669 288 288 287 5845 126 287 138 1520 1510 10
1777656211 0.383333 0 0 27900 10198 8798 629 771 5671 138 138 137 5897 140 137 153 1527 1517 10
1777656211 0.383333 0 0 28050 10230 8830 629 771 5713 138 138 137 5950 6 137 19 1535 1525 10
1777656211 0.383333 0 0 28200 10287 8887 629 771 5927 1202 1202 1201 5970 17 1201 38 1544 1534 10
1777656211 0.383333 0 0 28350 10352 8948 633 771 5936 1052 1052 1051 5985 78 1051 100 1551 1541 10
1777656211 0.400000 0 0 28500 10430 9026 633 771 5933 902 902 901 5984 146 901 169 1559 1549 10
1777656211 0.400000 0 0 28650 10499 9095 633 771 5978 952 952 951 5999 6 951 33 1567 1556 11
1777656211 0.400000 0 0 28800 10555 9151 633 771 5982 802 802 801 6042 39 801 49 1575 1564 11
1777656211 0.400000 0 0 28950 10613 9209 633 771 5979 652 652 651 6054 94 651 138 1582 1571 11
1777656211 0.400000 0 0 29100 10661 9253 637 771 5984 502 502 501 6102 101 501 112 1591 1580 11
1777656211 0.400000 0 0 29250 10694 9286 637 771 6000 465 465 464 6140 2 464 24 1599 1588 11
1777656211 0.400000 0 0 29400 10741 9333 637 771 5997 315 315 314 6167 36 314 40 1607 1596 11
1777656211 0.400000 0 0 29550 10795 9387 637 771 5994 165 165 164 6195 98 164 126 1614 1603 11
1777656211 0.400000 0 0 29700 10900 9476 641 783 5998 15 15 14 6197 156 14 170 1622 1610 12
1777656211 0.400000 0 0 29850 10963 9535 645 783 6093 414 414 413 6213 46 413 106 1629 1617 12
1777656211 0.400000 0 0 30000 11036 9608 645 783 6106 264 264 263 6216 123 263 130 1638 1626 12
1777656211 0.400000 0 0 30150 11091 9663 645 783 6107 114 114 113 6249 177 113 193 1645 1633 12
1777656211 0.400000 0 0 30300 11151 9707 649 795 6140 164 164 163 6281 34 163 49 1652 1640 12
1777656211 0.400000 0 0 30450 11198 9750 653 795 6142 14 14 13 6321 80 13 90 1661 1649 12
1777656211 0.416667 0 0 30600 11233 9785 653 795 6246 647 647 646 6371 5 646 35 1671 1659 12
1777656211 0.416667 0 0 30750 11304 9840 657 807 6255 497 497 496 6386 47 496 95 1679 1667 12
1777656211 0.416667 0 0 30900 11333 9865 661 807 6253 347 347 346 6433 74 346 87 1687 1675 12
1777656211 0.416667 0 0 31050 11397 9929 661 807 6271 197 197 196 6457 89 196 140 1694 1681 13
1777656211 0.416667 0 0 31200 11433 9965 661 807 6279 47 47 46 6502 97 46 114 1702 1689 13
1777656211 0.416667 0 0 31350 11501 10017 665 819 6320 17 17 16 6521 36 16 63 1711 1698 13
1777656211 0.433333 0 0 31500 11585 10101 665 819 6636 1465 1465 1464 6526 56 1464 124 1719 1706 13
1777656211 0.433333 0 0 31650 11632 10148 665 819 6630 1315 1315 1314 6543 91 1314 124 1727 1714 13
1777656211 0.433333 0 0 31800 11678 10186 667 825 6627 1165 1165 1164 6584 133 1164 144 1735 1722 13
1777656211 0.433333 0 0 31950 11708 10208 669 831 6625 1015 1015 1014 6641 150 1014 150 1742 1729 13
1777656211 0.433333 0 0 32100 11747 10247 669 831 6623 865 865 864 6676 184 864 226 1749 1736 13
1777656211 0.450000 0 0 32250 11771 10271 669 831 6623 715 715 714 6738 199 714 228 1757 1744 13
1777656211 0.450000 0 0 32400 11828 10328 669 831 6690 819 819 818 6768 11 818 34 1767 1754 13
1777656211 0.450000 0 0 32550 11892 10376 673 843 6697 669 669 668 6794 51 668 73 1775 1762 13
1777656211 0.450000 0 0 32700 11934 10414 677 843 6691 519 519 518 6806 84 518 110 1783 1770 13
1777656211 0.450000 0 0 32850 11984 10448 681 855 6691 369 369 368 6858 113 368 132 1791 1778 13
1777656211 0.450000 0 0 33000 12018 10482 681 855 6690 219 219 218 6912 142 218 162 1799 1786 13
1777656211 0.450000 0 0 33150 12083 10547 681 855 6685 69 69 68 6913 187 68 224 1806 1793 13
1777656211 0.450000 0 0 33300 12137 10601 681 855 6728 119 119 118 6943 47 118 78 1814 1801 13
1777656211 0.450000 0 0 33450 12197 10661 681 855 6851 499 499 498 6972 25 498 42 1825 1812 13
1777656211 0.450000 0 0 33600 12244 10708 681 855 6849 349 349 348 7002 60 348 101 1832 1819 13
1777656211 0.450000 0 0 33750 12309 10773 681 855 6864 199 199 198 7032 108 198 126 1840 1826 14
1777656211 0.450000 0 0 33900 12373 10837 681 855 6873 49 49 48 7073 147 48 197 1848 1834 14
1777656211 0.450000 0 0 34050 12411 10875 681 855 6915 58 58 57 7107 20 57 54 1857 1843 14
1777656211 0.450000 0 0 34200 12450 10914 681 855 6961 150 150 149 7141 8 149 15 1867 1853 14
1777656211 0.450000 0 0 34350 12513 10977 681 855 6991 56 56 55 7169 5 55 8 1877 1863 14
1777656211 0.466667 0 0 34500 12538 11002 681 855 7086 509 509 508 7221 11 508 29 1885 1871 14
1777656211 0.466667 0 0 34650 12592 11056 681 855 7094 359 359 358 7237 36 358 51 1894 1880 14
1777656211 0.466667 0 0 34800 12631 11095 681 855 7104 209 209 208 7283 61 208 109 1902 1888 14
1777656211 0.466667 0 0 34950 12668 11132 681 855 7112 59 59 58 7330 99 58 129 1910 1896 14
1777656211 0.466667 0 0 35100 12704 11166 683 855 7141 25 25 24 7371 25 24 32 1920 1906 14
1777656211 0.483333 0 0 35250 12769 11231 683 855 7336 988 988 987 7398 34 987 67 1928 1914 14
1777656211 0.483333 0 0 35400 12820 11266 687 867 7340 838 838 837 7427 62 837 74 1936 1922 14
1777656211 0.483333 0 0 35550 12878 11324 687 867 7353 688 688 687 7440 105 687 138 1944 1930 14
1777656211 0.483333 0 0 35700 12936 11382 687 867 7364 538 538 537 7463 159 537 195 1952 1938 14
1777656211 0.483333 0 0 35850 12986 11432 687 867 7378 388 388 387 7504 182 387 226 1960 1946 14
1777656211 0.483333 0 0 36000 13016 11462 687 867 7433 438 438 437 7568 6 437 28 1968 1954 14
1777656211 0.483333 0 0 36150 13061 11507 687 867 7454 331 331 330 7613 9 330 26 1978 1964 14
1777656211 0.483333 0 0 36300 13114 11544 691 879 7453 181 181 180 7653 54 180 79 1986 1972 14
1777656211 0.500000 0 0 36450 13170 11600 691 879 7452 31 31 30 7672 114 30 143 1993 1979 14
1777656211 0.500000 0 0 36600 13210 11640 691 879 7613 805 805 804 7705 31 804 49 2003 1989 14
1777656211 0.500000 0 0 36750 13261 11687 695 879 7611 655 655 654 7741 86 654 96 2011 1997 14
1777656211 0.500000 0 0 36900 13294 11720 695 879 7610 505 505 504 7790 123 504 123 2018 2004 14
1777656211 0.500000 0 0 37050 13324 11748 697 879 7613 355 355 354 7842 156 354 161 2024 2010 14
1777656211 0.500000 0 0 37200 13354 11778 697 879 7614 205 205 204 7897 167 204 183 2032 2018 14
1777656211 0.500000 0 0 37350 13407 11827 701 879 7648 255 255 254 7923 3 254 12 2040 2026 14
1777656211 0.500000 0 0 37500 13491 11895 705 891 7651 153 153 152 7939 6 152 43 2049 2035 14
1777656211 0.500000 0 0 37650 13542 11946 705 891 7654 3 3 2 7971 56 2 65 2056 2042 14
1777656211 0.550000 0 0 37800 13576 11980 705 891 8045 1780 1780 1779 8011 21 1779 28 2066 2052 14
1777656211 0.550000 0 0 37950 13662 12058 713 891 8050 1630 1630 1629 8008 88 1629 111 2073 2058 15
1777656211 0.550000 0 0 38100 13707 12103 713 891 8046 1480 1480 1479 8022 127 1479 142 2081 2066 15
1777656211 0.550000 0 0 38250 13762 12158 713 891 8045 1330 1330 1329 8048 158 1329 173 2089 2074 15
1777656211 0.550000 0 0 38400 13804 12200 713 891 8090 1380 1380 1379 8100 2 1379 13 2097 2082 15
1777656211 0.566667 0 0 38550 13841 12237 713 891 8089 1230 1230 1229 8142 40 1229 46 2104 2089 15
1777656211 0.566667 0 0 38700 13907 12287 717 903 8097 1155 1155 1154 8166 28 1154 69 2113 2098 15
1777656211 0.566667 0 0 38850 13958 12338 717 903 8099 1005 1005 1004 8184 82 1004 130 2120 2105 15
1777656211 0.566667 0 0 39000 13990 12370 717 903 8101 855 855 854 8236 104 854 114 2128 2113 15
1777656211 0.566667 0 0 39150 14041 12421 717 903 8116 705 705 704 8283 135 704 165 2137 2122 15
1777656211 0.566667 0 0 39300 14107 12487 717 903 8126 555 555 554 8299 174 554 207 2144 2128 16
1777656211 0.566667 0 0 39450 14165 12545 717 903 8169 605 605 604 8316 15 604 84 2152 2136 16
1777656211 0.566667 0 0 39600 14216 12592 721 903 8165 455 455 454 8339 51 454 56 2162 2145 17
1777656211 0.566667 0 0 39750 14288 12664 721 903 8254 667 667 666 8345 30 666 41 2171 2154 17
