# wall_epoch time rank loops bip2 bip3 fires ones nofires graph_nodes nhot fra_hot pending_actions graph_edges local_pending incoming_pending outgoing_pending global_physical_msgs nTickSend nFullSend
1777656211 0.233333 3 0 12900 4926 3971 417 538 2576 96 96 95 2645 1 95 47 698 691 7
1777656211 0.233333 3 0 13050 4974 4019 417 538 2592 3 3 2 2682 0 2 0 710 703 7
1777656211 0.233333 3 0 13200 5036 4081 417 538 2658 534 534 533 2686 16 533 65 719 712 7
1777656211 0.233333 3 0 13350 5101 4146 417 538 2675 384 384 383 2702 36 383 90 725 718 7
1777656211 0.233333 3 0 13500 5142 4187 417 538 2680 234 234 233 2735 38 233 48 734 727 7
1777656211 0.250000 3 0 13650 5209 4254 417 538 2707 84 84 83 2754 80 83 115 741 733 8
1777656211 0.250000 3 0 13800 5253 4298 417 538 2733 26 26 25 2785 24 25 32 749 741 8
1777656211 0.250000 3 0 13950 5305 4350 417 538 2791 147 147 146 2807 33 146 61 757 748 9
1777656211 0.250000 3 0 14100 5348 4377 421 550 2809 44 44 43 2855 0 43 0 766 757 9
1777656211 0.250000 3 0 14250 5380 4409 421 550 3144 1533 1533 1532 2909 25 1532 57 772 763 9
1777656211 0.250000 3 0 14400 5413 4442 421 550 3143 1383 1383 1382 2955 51 1382 67 780 771 9
1777656211 0.266667 3 0 14550 5461 4490 421 550 3140 1233 1233 1232 2982 81 1232 94 788 779 9
1777656211 0.266667 3 0 14700 5510 4539 421 550 3138 1083 1083 1082 3011 126 1082 156 795 786 9
1777656211 0.266667 3 0 14850 5538 4567 421 550 3138 933 933 932 3072 134 932 143 803 794 9
1777656211 0.266667 3 0 15000 5562 4591 421 550 3138 783 783 782 3130 142 782 151 810 801 9
1777656211 0.266667 3 0 15150 5616 4645 421 550 3136 633 633 632 3152 194 632 196 818 809 9
1777656211 0.266667 3 0 15300 5689 4714 425 550 3168 677 677 676 3168 45 676 84 825 816 9
1777656211 0.266667 3 0 15450 5738 4763 425 550 3169 527 527 526 3198 70 526 72 833 824 9
1777656211 0.266667 3 0 15600 5790 4815 425 550 3175 377 377 376 3230 104 376 150 840 831 9
1777656211 0.266667 3 0 15750 5824 4849 425 550 3176 227 227 226 3291 141 226 145 849 840 9
1777656211 0.266667 3 0 15900 5912 4921 429 562 3187 77 77 76 3296 188 76 233 855 846 9
1777656211 0.266667 3 0 16050 5987 4996 429 562 3240 127 127 126 3294 53 126 69 863 854 9
1777656211 0.266667 3 0 16200 6042 5035 433 574 3315 316 316 315 3326 4 315 52 871 862 9
1777656211 0.266667 3 0 16350 6109 5102 433 574 3325 166 166 165 3341 54 165 89 880 871 9
1777656211 0.266667 3 0 16500 6134 5127 433 574 3327 16 16 15 3398 81 15 99 888 879 9
1777656211 0.266667 3 0 16650 6183 5176 433 574 3362 8 8 7 3432 13 7 13 897 888 9
1777656211 0.283333 3 0 16800 6226 5219 433 574 3495 856 856 855 3467 17 855 52 905 896 9
1777656211 0.283333 3 0 16950 6272 5265 433 574 3491 706 706 705 3493 38 705 82 912 903 9
1777656211 0.283333 3 0 17100 6331 5308 437 586 3488 556 556 555 3520 62 555 100 920 911 9
1777656211 0.283333 3 0 17250 6366 5343 437 586 3487 406 406 405 3562 81 405 98 928 919 9
1777656211 0.283333 3 0 17400 6421 5398 437 586 3497 256 256 255 3588 119 255 132 936 927 9
1777656211 0.283333 3 0 17550 6445 5422 437 586 3499 106 106 105 3650 129 105 138 944 935 9
1777656211 0.283333 3 0 17700 6496 5473 437 586 3541 115 115 114 3693 16 114 57 952 943 9
1777656211 0.283333 3 0 17850 6552 5529 437 586 3568 115 115 114 3720 6 114 30 960 951 9
1777656211 0.283333 3 0 18000 6593 5554 441 598 3626 277 277 276 3773 0 276 0 977 968 9
1777656211 0.283333 3 0 18150 6615 5576 441 598 3629 127 127 126 3835 17 126 39 983 974 9
1777656211 0.283333 3 0 18300 6655 5616 441 598 3649 14 14 13 3877 15 13 21 993 984 9
1777656211 0.283333 3 0 18450 6702 5663 441 598 3695 6 6 5 3922 5 5 22 1004 995 9
1777656211 0.283333 3 0 18600 6750 5695 445 610 3724 7 7 6 3950 0 6 0 1022 1013 9
1777656211 0.300000 3 0 18750 6800 5745 445 610 3864 508 508 507 3979 35 507 53 1031 1022 9
1777656211 0.300000 3 0 18900 6869 5814 445 610 3881 358 358 357 3992 88 357 120 1039 1030 9
1777656211 0.300000 3 0 19050 6907 5852 445 610 3890 208 208 207 4041 119 207 130 1047 1038 9
1777656211 0.300000 3 0 19200 6948 5893 445 610 3900 58 58 57 4094 154 57 176 1054 1045 9
1777656211 0.300000 3 0 19350 6995 5940 445 610 3946 65 65 64 4122 46 64 62 1063 1054 9
1777656211 0.300000 3 0 19500 7035 5980 445 610 4085 565 565 564 4162 31 564 53 1071 1062 9
1777656211 0.316667 3 0 19650 7095 6036 449 610 4084 415 415 414 4184 71 414 84 1080 1071 9
1777656211 0.316667 3 0 19800 7178 6119 449 610 4104 265 265 264 4189 139 264 166 1089 1078 11
1777656211 0.316667 3 0 19950 7232 6173 449 610 4163 315 315 314 4212 0 314 7 1097 1086 11
1777656211 0.316667 3 0 20100 7257 6198 449 610 4162 165 165 164 4270 22 164 38 1105 1094 11
1777656211 0.316667 3 0 20250 7312 6253 449 610 4166 15 15 14 4295 96 14 100 1114 1103 11
1777656211 0.316667 3 0 20400 7352 6277 453 622 4227 232 232 231 4347 7 231 33 1122 1111 11
1777656211 0.316667 3 0 20550 7394 6319 453 622 4235 82 82 81 4382 52 81 85 1130 1119 11
1777656211 0.316667 3 0 20700 7430 6355 453 622 4312 548 548 547 4432 1 547 8 1141 1130 11
1777656211 0.316667 3 0 20850 7485 6410 453 622 4319 398 398 397 4457 46 397 53 1149 1138 11
1777656211 0.316667 3 0 21000 7559 6468 469 622 4329 248 248 247 4457 96 247 132 1156 1145 11
1777656211 0.316667 3 0 21150 7639 6548 469 622 4354 98 98 97 4485 120 97 138 1164 1153 11
1777656211 0.316667 3 0 21300 7680 6589 469 622 4381 78 78 77 4530 16 77 23 1174 1163 11
1777656211 0.333333 3 0 21450 7743 6648 473 622 4506 696 696 695 4550 37 695 50 1183 1172 11
1777656211 0.333333 3 0 21600 7813 6718 473 622 4519 546 546 545 4543 106 545 125 1191 1180 11
1777656211 0.333333 3 0 21750 7899 6788 477 634 4521 396 396 395 4534 159 395 198 1199 1187 12
1777656211 0.333333 3 0 21900 7936 6825 477 634 4521 246 246 245 4583 185 245 211 1206 1194 12
1777656211 0.333333 3 0 22050 8021 6902 485 634 4577 296 296 295 4577 50 295 77 1215 1203 12
1777656211 0.333333 3 0 22200 8071 6952 485 634 4573 146 146 145 4604 102 145 112 1223 1211 12
1777656211 0.333333 3 0 22350 8114 6995 485 634 4596 148 148 147 4641 0 147 2 1232 1220 12
1777656211 0.333333 3 0 22500 8148 7025 489 634 4645 291 291 290 4687 4 290 8 1239 1227 12
1777656211 0.333333 3 0 22650 8195 7072 489 634 4655 141 141 140 4714 57 140 97 1247 1235 12
1777656211 0.333333 3 0 22800 8243 7114 495 634 4684 88 88 87 4741 0 87 6 1258 1246 12
1777656211 0.333333 3 0 22950 8280 7133 501 646 4696 89 89 88 4797 6 88 10 1266 1254 12
1777656211 0.333333 3 0 23100 8313 7162 505 646 4755 331 331 330 4854 0 330 4 1275 1263 12
1777656211 0.333333 3 0 23250 8355 7204 505 646 4764 181 181 180 4898 25 180 46 1282 1270 12
1777656211 0.333333 3 0 23400 8397 7246 505 646 4776 31 31 30 4944 55 30 94 1290 1278 12
1777656211 0.333333 3 0 23550 8436 7285 505 646 4817 35 35 34 4972 8 34 40 1297 1285 12
1777656211 0.333333 3 0 23700 8465 7314 505 646 4839 18 18 17 5007 0 17 0 1311 1299 12
1777656211 0.366667 3 0 23850 8499 7348 505 646 4992 882 882 881 5046 8 881 21 1326 1314 12
1777656211 0.366667 3 0 24000 8584 7433 505 646 5010 732 732 731 5031 80 731 143 1333 1320 13
1777656211 0.366667 3 0 24150 8649 7498 505 646 5025 582 582 581 5046 129 581 143 1342 1329 13
1777656211 0.366667 3 0 24300 8732 7581 505 646 5092 632 632 631 5043 4 631 28 1350 1337 13
1777656211 0.366667 3 0 24450 8760 7609 505 646 5096 482 482 481 5084 41 481 52 1357 1344 13
1777656211 0.366667 3 0 24600 8803 7648 509 646 5097 332 332 331 5115 73 331 100 1365 1352 13
1777656211 0.366667 3 0 24750 8859 7700 513 646 5099 182 182 181 5147 114 181 159 1373 1360 13
1777656211 0.366667 3 0 24900 8906 7747 513 646 5305 1120 1120 1119 5175 20 1119 21 1383 1370 13
1777656211 0.366667 3 0 25050 8983 7824 513 646 5304 970 970 969 5181 96 969 120 1390 1376 14
1777656211 0.366667 3 0 25200 9033 7870 517 646 5301 820 820 819 5205 163 819 180 1398 1384 14
1777656211 0.383333 3 0 25350 9091 7924 521 646 5331 870 870 869 5231 1 869 27 1405 1391 14
1777656211 0.383333 3 0 25500 9159 7976 525 658 5330 720 720 719 5253 31 719 62 1413 1399 14
1777656211 0.383333 3 0 25650 9180 7997 525 658 5330 570 570 569 5318 48 569 76 1420 1406 14
1777656211 0.383333 3 0 25800 9214 8031 525 658 5326 420 420 419 5355 54 419 64 1429 1415 14
1777656211 0.383333 3 0 25950 9277 8078 529 670 5339 333 333 332 5371 51 332 86 1437 1423 14
1777656211 0.383333 3 0 26100 9318 8119 529 670 5337 183 183 182 5413 82 182 99 1445 1431 14
1777656211 0.383333 3 0 26250 9389 8174 533 682 5336 33 33 32 5435 115 32 130 1453 1439 14
1777656211 0.383333 3 0 26400 9426 8207 537 682 5354 9 9 8 5474 9 8 38 1462 1448 14
1777656211 0.400000 3 0 26550 9467 8248 537 682 5559 1032 1032 1031 5526 22 1031 42 1473 1459 14
1777656211 0.400000 3 0 26700 9524 8305 537 682 5572 882 882 881 5541 59 881 104 1481 1467 14
1777656211 0.400000 3 0 26850 9554 8331 541 682 5576 732 732 731 5593 68 731 99 1489 1475 14
1777656211 0.400000 3 0 27000 9608 8385 541 682 5589 582 582 581 5614 108 581 123 1498 1484 14
1777656211 0.400000 3 0 27150 9686 8463 541 682 5589 432 432 431 5610 142 431 175 1506 1490 16
1777656211 0.400000 3 0 27300 9722 8499 541 682 5589 282 282 281 5652 167 281 186 1514 1498 16
1777656211 0.400000 3 0 27450 9764 8541 541 682 5643 329 329 328 5704 3 328 21 1524 1508 16
1777656211 0.400000 3 0 27600 9809 8586 541 682 5641 179 179 178 5728 30 178 71 1531 1515 16
1777656211 0.400000 3 0 27750 9888 8633 549 706 5637 29 29 28 5744 79 28 84 1540 1524 16
1777656211 0.416667 3 0 27900 9966 8711 549 706 5929 1378 1378 1377 5769 60 1377 93 1548 1532 16
1777656211 0.416667 3 0 28050 10032 8777 549 706 5927 1228 1228 1227 5781 108 1227 138 1555 1539 16
1777656211 0.416667 3 0 28200 10073 8818 549 706 5923 1078 1078 1077 5815 136 1077 144 1565 1549 16
1777656211 0.416667 3 0 28350 10097 8838 553 706 5922 928 928 927 5873 145 927 150 1573 1557 16
1777656211 0.416667 3 0 28500 10154 8895 553 706 5921 778 778 777 5897 193 777 207 1581 1565 16
1777656211 0.416667 3 0 28650 10184 8925 553 706 5975 828 828 827 5946 15 827 41 1588 1572 16
1777656211 0.416667 3 0 28800 10209 8950 553 706 5983 717 717 716 6004 1 716 6 1598 1582 16
1777656211 0.416667 3 0 28950 10269 8974 565 730 5983 567 567 566 6037 30 566 42 1607 1591 16
1777656211 0.416667 3 0 29100 10311 9016 565 730 5986 417 417 416 6069 64 416 117 1614 1598 16
1777656211 0.416667 3 0 29250 10360 9065 565 730 5985 267 267 266 6096 110 266 120 1623 1607 16
1777656211 0.416667 3 0 29400 10429 9134 565 730 5985 117 117 116 6105 197 116 224 1631 1615 16
1777656211 0.416667 3 0 29550 10494 9179 573 742 6015 167 167 166 6126 45 166 51 1640 1624 16
1777656211 0.416667 3 0 29700 10525 9210 573 742 6013 17 17 16 6177 61 16 79 1647 1631 16
1777656211 0.416667 3 0 29850 10580 9265 573 742 6115 279 279 278 6195 38 278 41 1659 1643 16
1777656211 0.433333 3 0 30000 10629 9314 573 742 6126 129 129 128 6233 93 128 125 1667 1651 16
1777656211 0.433333 3 0 30150 10673 9342 577 754 6148 101 101 100 6260 8 100 18 1676 1660 16
1777656211 0.433333 3 0 30300 10717 9382 581 754 6153 2 2 1 6296 0 1 0 1685 1669 16
1777656211 0.433333 3 0 30450 10741 9406 581 754 6282 628 628 627 6350 8 627 20 1693 1677 16
1777656211 0.433333 3 0 30600 10789 9454 581 754 6292 478 478 477 6394 50 477 51 1702 1686 16
1777656211 0.433333 3 0 30750 10860 9525 581 754 6308 328 328 327 6401 75 327 119 1710 1693 17
1777656211 0.433333 3 0 30900 10908 9573 581 754 6319 178 178 177 6428 103 177 111 1719 1702 17
1777656211 0.433333 3 0 31050 10957 9622 581 754 6330 28 28 27 6451 138 27 156 1727 1710 17
1777656211 0.433333 3 0 31200 10994 9659 581 754 6368 18 18 17 6497 40 17 53 1736 1719 17
1777656211 0.450000 3 0 31350 11059 9724 581 754 6516 583 583 582 6509 49 582 79 1745 1727 18
1777656211 0.450000 3 0 31500 11117 9782 581 754 6526 433 433 432 6514 111 432 134 1754 1736 18
1777656211 0.450000 3 0 31650 11140 9805 581 754 6528 283 283 282 6571 124 282 124 1760 1742 18
1777656211 0.450000 3 0 31800 11202 9867 581 754 6542 133 133 132 6595 173 132 212 1769 1751 18
1777656211 0.450000 3 0 31950 11256 9921 581 754 6608 183 183 182 6625 13 182 43 1777 1759 18
1777656211 0.450000 3 0 32100 11302 9967 581 754 6611 33 33 32 6658 64 32 73 1786 1768 18
1777656211 0.450000 3 0 32250 11325 9990 581 754 6669 318 318 317 6720 1 317 20 1796 1778 18
1777656211 0.450000 3 0 32400 11364 10029 581 754 6673 168 168 167 6758 43 167 55 1805 1787 18
1777656211 0.450000 3 0 32550 11381 10046 581 754 6675 18 18 17 6838 53 17 62 1813 1795 18
1777656211 0.466667 3 0 32700 11418 10083 581 754 6790 471 471 470 6888 15 470 25 1823 1805 18
1777656211 0.466667 3 0 32850 11467 10132 581 754 6802 321 321 320 6922 47 320 53 1832 1814 18
1777656211 0.466667 3 0 33000 11507 10172 581 754 6812 171 171 170 6960 68 170 85 1840 1822 18
1777656211 0.466667 3 0 33150 11548 10209 585 754 6820 21 21 20 7000 99 20 106 1849 1831 18
1777656211 0.500000 3 0 33300 11579 10240 585 754 7344 2141 2141 2140 7060 1 2140 6 1858 1840 18
1777656211 0.500000 3 0 33450 11656 10317 585 754 7345 1991 1991 1990 7057 56 1990 72 1866 1848 18
1777656211 0.500000 3 0 33600 11707 10368 585 754 7343 1841 1841 1840 7082 93 1840 124 1874 1856 18
1777656211 0.500000 3 0 33750 11748 10409 585 754 7339 1691 1691 1690 7109 130 1690 135 1884 1866 18
1777656211 0.500000 3 0 33900 11807 10468 585 754 7340 1541 1541 1540 7137 181 1540 207 1892 1874 18
1777656211 0.500000 3 0 34050 11865 10515 596 754 7379 1591 1591 1590 7172 22 1590 37 1901 1883 18
1777656211 0.516667 3 0 34200 11908 10553 601 754 7371 1441 1441 1440 7190 53 1440 75 1910 1892 18
1777656211 0.516667 3 0 34350 11972 10613 605 754 7388 1380 1380 1379 7199 16 1379 39 1920 1902 18
1777656211 0.516667 3 0 34500 12017 10654 609 754 7386 1230 1230 1229 7234 55 1229 76 1929 1911 18
1777656211 0.516667 3 0 34650 12045 10682 609 754 7388 1080 1080 1079 7310 76 1079 84 1938 1920 18
1777656211 0.516667 3 0 34800 12088 10725 609 754 7386 930 930 929 7335 110 929 128 1946 1928 18
1777656211 0.516667 3 0 34950 12152 10785 613 754 7384 780 780 779 7348 174 779 189 1955 1937 18
1777656211 0.516667 3 0 35100 12197 10826 617 754 7434 830 830 829 7382 14 829 26 1964 1946 18
1777656211 0.516667 3 0 35250 12230 10858 618 754 7434 680 680 679 7430 43 679 57 1972 1954 18
1777656211 0.516667 3 0 35400 12264 10889 621 754 7545 910 910 909 7481 16 909 37 1981 1963 18
1777656211 0.516667 3 0 35550 12315 10940 621 754 7544 760 760 759 7509 52 759 73 1989 1971 18
1777656211 0.516667 3 0 35700 12388 11013 621 754 7542 610 610 609 7512 130 609 138 1998 1979 19
1777656211 0.516667 3 0 35850 12431 11056 621 754 7540 460 460 459 7553 168 459 174 2007 1988 19
1777656211 0.516667 3 0 36000 12489 11098 625 766 7559 510 510 509 7586 11 509 32 2015 1996 19
1777656211 0.516667 3 0 36150 12536 11145 625 766 7559 360 360 359 7619 56 359 79 2024 2005 19
1777656211 0.516667 3 0 36300 12586 11195 625 766 7577 321 321 320 7646 2 320 13 2035 2016 19
1777656211 0.516667 3 0 36450 12625 11234 625 766 7575 171 171 170 7687 30 170 35 2043 2024 19
1777656211 0.516667 3 0 36600 12667 11274 627 766 7575 21 21 20 7735 71 20 78 2052 2033 19
1777656211 0.533333 3 0 36750 12713 11318 629 766 7686 739 739 738 7768 0 738 31 2067 2048 19
1777656211 0.533333 3 0 36900 12795 11364 641 790 7691 589 589 588 7777 19 588 37 2076 2057 19
1777656211 0.533333 3 0 37050 12855 11424 641 790 7692 439 439 438 7802 49 438 97 2085 2066 19
1777656211 0.533333 3 0 37200 12927 11480 645 802 7703 289 289 288 7816 69 288 95 2095 2075 20
1777656211 0.533333 3 0 37350 12988 11541 645 802 7720 139 139 138 7852 93 138 113 2104 2083 21
1777656211 0.533333 3 0 37500 13034 11587 645 802 7755 97 97 96 7881 7 96 28 2115 2094 21
1777656211 0.550000 3 0 37650 13086 11639 645 802 7912 864 864 863 7911 5 863 21 2124 2103 21
1777656211 0.550000 3 0 37800 13148 11701 645 802 7922 714 714 713 7915 34 713 51 2133 2112 21
1777656211 0.550000 3 0 37950 13189 11742 645 802 7930 564 564 563 7948 74 563 86 2142 2121 21
1777656211 0.566667 3 0 38100 13251 11780 657 814 7938 414 414 413 8004 102 413 129 2151 2130 21
1777656211 0.566667 3 0 38250 13289 11818 657 814 7940 264 264 263 8016 140 263 162 2159 2138 21
1777656211 0.566667 3 0 38400 13326 11839 661 826 7944 114 114 113 8072 153 113 162 2168 2147 21
1777656211 0.566667 3 0 38550 13363 11876 661 826 7994 134 134 133 8118 13 133 39 2178 2157 21
1777656211 0.566667 3 0 38700 13399 11908 665 826 7997 30 30 29 8167 0 29 0 2186 2165 21
1777656211 0.600000 3 0 38850 13432 11937 669 826 8730 2933 2933 2932 8216 8 2932 44 2197 2176 21
1777656211 0.600000 3 0 39000 13480 11985 669 826 8725 2783 2783 2782 8230 56 2782 64 2207 2186 21
1777656211 0.600000 3 0 39150 13529 12034 669 826 8725 2633 2633 2632 8260 98 2632 101 2216 2195 21
1777656211 0.600000 3 0 39300 13561 12063 672 826 8724 2483 2483 2482 8310 119 2482 131 2225 2204 21
1777656211 0.616667 3 0 39450 13604 12105 673 826 8721 2333 2333 2332 8341 154 2332 163 2234 2213 21
1777656211 0.616667 3 0 39600 13648 12149 673 826 8722 2183 2183 2182 8392 193 2182 222 2243 2222 21
1777656211 0.616667 3 0 39750 13674 12175 673 826 8763 2233 2233 2232 8432 17 2232 17 2253 2232 21
