# wall_epoch time rank loops bip2 bip3 fires ones nofires graph_nodes nhot pending_actions graph_edges local_pending incoming_pending outgoing_pending global_physical_msgs nTickSend nFullSend
1777656897 0.133333 1 0 150 81 32 33 16 21 29 28 16 7 28 21 20 20 0
1777656897 0.133333 1 0 300 158 84 42 32 57 77 76 50 24 76 40 30 30 0
1777656897 0.133333 1 0 450 253 177 44 32 141 17 16 99 20 16 40 44 43 1
1777656897 0.133333 1 0 600 307 212 51 44 144 84 83 157 57 83 57 53 52 1
1777656897 0.133333 1 0 750 316 220 52 44 172 193 192 238 0 192 9 59 58 1
1777656897 0.133333 1 0 900 389 288 57 44 176 43 42 266 44 42 49 68 67 1
1777656897 0.133333 1 0 1050 490 339 79 72 208 35 34 270 20 34 76 74 73 1
1777656897 0.133333 1 0 1200 571 374 99 98 219 3 2 276 2 2 11 87 86 1
1777656897 0.133333 1 0 1350 622 404 108 110 236 69 68 318 50 68 72 95 94 1
1777656897 0.133333 1 0 1500 704 470 112 122 287 103 102 313 1 102 5 107 106 1
1777656897 0.133333 1 0 1650 802 483 149 170 299 238 237 321 2 237 17 114 112 2
1777656897 0.133333 1 0 1800 859 536 153 170 306 88 87 350 51 87 67 122 120 2
1777656897 0.133333 1 0 1950 924 601 153 170 363 153 152 396 17 152 28 131 129 2
1777656897 0.133333 1 0 2100 1021 646 169 206 366 3 2 382 76 2 99 137 135 2
1777656897 0.133333 1 0 2250 1096 721 169 206 408 222 221 401 19 221 19 148 146 2
1777656897 0.133333 1 0 2400 1128 753 169 206 405 72 71 444 23 71 49 153 151 2
1777656897 0.133333 1 0 2550 1193 814 173 206 436 105 104 465 56 104 125 163 161 2
1777656897 0.133333 1 0 2700 1262 879 177 206 465 47 46 488 17 46 65 172 170 2
1777656897 0.133333 1 0 2850 1284 897 181 206 478 13 12 545 0 12 8 181 179 2
1777656897 0.150000 1 0 3000 1322 935 181 206 512 30 29 598 5 29 15 194 192 2
1777656897 0.150000 1 0 3150 1373 986 181 206 591 222 221 644 37 221 66 202 200 2
1777656897 0.150000 1 0 3300 1444 1037 189 218 600 72 71 670 87 71 124 210 208 2
1777656897 0.150000 1 0 3450 1472 1061 193 218 620 19 18 717 19 18 30 217 215 2
1777656897 0.150000 1 0 3600 1523 1112 193 218 683 135 134 751 35 134 51 226 224 2
1777656897 0.150000 1 0 3750 1596 1181 197 218 718 72 71 749 14 71 18 235 232 3
1777656897 0.150000 1 0 3900 1630 1211 201 218 747 116 115 804 16 115 63 242 239 3
1777656897 0.150000 1 0 4050 1707 1268 209 230 785 21 20 852 6 20 28 251 247 4
1777656897 0.150000 1 0 4200 1747 1304 213 230 813 125 124 869 31 124 38 260 256 4
1777656897 0.150000 1 0 4350 1782 1339 213 230 832 41 40 917 4 40 13 267 263 4
1777656897 0.150000 1 0 4500 1835 1392 213 230 866 31 30 954 30 30 95 275 271 4
1777656897 0.150000 1 0 4650 1873 1414 217 242 935 397 396 1006 7 396 15 285 281 4
1777656897 0.150000 1 0 4800 1947 1488 217 242 950 247 246 1019 68 246 135 291 286 5
1777656897 0.150000 1 0 4950 2018 1539 225 254 952 97 96 1024 109 96 127 300 295 5
1777656897 0.150000 1 0 5100 2079 1576 237 266 980 65 64 1044 35 64 54 307 302 5
1777656897 0.166667 1 0 5250 2145 1642 237 266 1044 282 281 1056 32 281 55 316 310 6
1777656897 0.166667 1 0 5400 2224 1721 237 266 1068 132 131 1075 108 131 130 324 316 8
1777656897 0.166667 1 0 5550 2281 1762 241 278 1099 130 129 1105 4 129 17 332 324 8
1777656897 0.166667 1 0 5700 2303 1784 241 278 1191 429 428 1178 2 428 9 341 333 8
1777656897 0.166667 1 0 5850 2354 1831 245 278 1187 279 278 1202 28 278 49 348 340 8
1777656897 0.166667 1 0 6000 2395 1872 245 278 1193 129 128 1251 71 128 84 355 347 8
1777656897 0.166667 1 0 6150 2439 1916 245 278 1207 71 70 1286 13 70 62 364 356 8
1777656897 0.166667 1 0 6300 2485 1958 249 278 1274 426 425 1319 26 425 49 372 364 8
1777656897 0.166667 1 0 6450 2563 2036 249 278 1293 276 275 1329 101 275 124 380 372 8
1777656897 0.166667 1 0 6600 2611 2084 249 278 1304 126 125 1356 137 125 161 387 379 8
1777656897 0.166667 1 0 6750 2650 2123 249 278 1338 129 128 1388 8 128 47 396 388 8
1777656897 0.166667 1 0 6900 2705 2170 257 278 1413 357 356 1412 6 356 30 405 397 8
1777656897 0.166667 1 0 7050 2750 2215 257 278 1414 207 206 1454 49 206 102 411 403 8
1777656897 0.166667 1 0 7200 2793 2258 257 278 1418 57 56 1469 94 56 108 420 412 8
1777656897 0.166667 1 0 7350 2828 2293 257 278 1441 1 0 1515 45 0 45 429 421 8
1777656897 0.183333 1 0 7500 2861 2326 257 278 1820 1572 1571 1560 15 1571 32 439 431 8
1777656897 0.183333 1 0 7650 2903 2368 257 278 1819 1422 1421 1606 40 1421 50 448 440 8
1777656897 0.183333 1 0 7800 2938 2403 257 278 1816 1272 1271 1641 76 1271 86 455 447 8
1777656897 0.183333 1 0 7950 2981 2446 257 278 1815 1122 1121 1678 103 1121 113 463 455 8
1777656897 0.183333 1 0 8100 3037 2474 273 290 1811 972 971 1717 139 971 150 471 463 8
1777656897 0.183333 1 0 8250 3089 2526 273 290 1806 822 821 1730 180 821 200 478 470 8
1777656897 0.183333 1 0 8400 3131 2568 273 290 1837 872 871 1769 5 871 16 486 478 8
1777656897 0.200000 1 0 8550 3183 2604 277 302 1836 729 728 1812 21 728 56 495 487 8
1777656897 0.200000 1 0 8700 3236 2653 281 302 1835 579 578 1850 51 578 74 503 495 8
1777656897 0.200000 1 0 8850 3263 2680 281 302 1834 429 428 1904 64 428 84 509 501 8
1777656897 0.200000 1 0 9000 3312 2713 285 314 1833 279 278 1960 89 278 113 517 509 8
1777656897 0.200000 1 0 9150 3417 2790 301 326 1827 129 128 1944 134 128 156 526 518 8
1777656897 0.200000 1 0 9300 3498 2855 305 338 1870 188 187 1948 0 187 21 535 527 8
1777656897 0.200000 1 0 9450 3540 2889 313 338 1867 38 37 1980 20 37 25 543 535 8
1777656897 0.200000 1 0 9600 3587 2936 313 338 1965 683 682 2013 10 682 35 553 545 8
1777656897 0.200000 1 0 9750 3666 3015 313 338 1961 533 532 2000 30 532 52 561 552 9
1777656897 0.200000 1 0 9900 3724 3061 316 347 1960 383 382 2035 45 382 65 568 559 9
1777656897 0.200000 1 0 10050 3769 3102 317 350 1958 233 232 2068 63 232 87 576 567 9
1777656897 0.200000 1 0 10200 3842 3175 317 350 1978 83 82 2076 104 82 120 584 574 10
1777656897 0.200000 1 0 10350 3871 3204 317 350 2003 40 39 2121 19 39 37 592 582 10
1777656897 0.200000 1 0 10500 3933 3261 322 350 2067 117 116 2143 53 116 94 600 590 10
1777656897 0.200000 1 0 10650 3969 3294 325 350 2095 42 41 2190 11 41 26 609 599 10
1777656897 0.216667 1 0 10800 4017 3342 325 350 2252 805 804 2227 6 804 45 626 616 10
1777656897 0.216667 1 0 10950 4049 3374 325 350 2250 655 654 2269 18 654 18 633 623 10
1777656897 0.216667 1 0 11100 4083 3404 329 350 2247 505 504 2317 32 504 48 641 631 10
1777656897 0.216667 1 0 11250 4121 3442 329 350 2246 355 354 2362 50 354 70 648 638 10
1777656897 0.216667 1 0 11400 4202 3515 337 350 2253 205 204 2364 116 204 117 657 645 12
1777656897 0.216667 1 0 11550 4263 3576 337 350 2265 55 54 2380 144 54 177 663 650 13
1777656897 0.216667 1 0 11700 4342 3639 341 362 2312 55 54 2405 37 54 80 672 659 13
1777656897 0.216667 1 0 11850 4375 3672 341 362 2380 286 285 2452 10 285 10 681 668 13
1777656897 0.216667 1 0 12000 4453 3734 345 374 2385 136 135 2469 76 135 80 690 677 13
1777656897 0.216667 1 0 12150 4495 3760 349 386 2410 76 75 2514 0 75 0 699 686 13
1777656897 0.216667 1 0 12300 4529 3794 349 386 2493 312 311 2562 12 311 19 708 695 13
1777656897 0.216667 1 0 12450 4575 3836 353 386 2500 162 161 2596 49 161 96 714 701 13
1777656897 0.216667 1 0 12600 4592 3853 353 386 2501 12 11 2657 63 11 66 723 710 13
1777656897 0.233333 1 0 12750 4662 3923 353 386 2752 1144 1143 2667 23 1143 30 735 722 13
1777656897 0.233333 1 0 12900 4729 3990 353 386 2749 994 993 2673 58 993 97 741 728 13
1777656897 0.233333 1 0 13050 4773 4034 353 386 2749 844 843 2717 95 843 97 750 737 13
1777656897 0.233333 1 0 13200 4811 4068 357 386 2747 694 693 2758 132 693 136 756 743 13
1777656897 0.233333 1 0 13350 4890 4131 361 398 2743 544 543 2760 175 543 196 765 751 14
1777656897 0.233333 1 0 13500 4933 4174 361 398 2793 594 593 2807 13 593 33 772 758 14
1777656897 0.233333 1 0 13650 5016 4209 373 434 2793 444 443 2833 48 443 66 780 766 14
1777656897 0.233333 1 0 13800 5051 4244 373 434 2812 353 352 2883 8 352 38 787 773 14
1777656897 0.233333 1 0 13950 5095 4288 373 434 2812 203 202 2917 46 202 83 795 781 14
1777656897 0.233333 1 0 14100 5153 4346 373 434 2812 53 52 2944 93 52 97 803 789 14
1777656897 0.233333 1 0 14250 5197 4390 373 434 2874 142 141 2989 11 141 24 811 797 14
1777656897 0.233333 1 0 14400 5234 4423 377 434 2889 40 39 3027 0 39 0 820 806 14
1777656897 0.250000 1 0 14550 5308 4497 377 434 3045 811 810 3046 22 810 78 827 813 14
1777656897 0.250000 1 0 14700 5385 4554 385 446 3048 661 660 3049 61 660 74 835 821 14
1777656897 0.250000 1 0 14850 5444 4597 389 458 3045 511 510 3071 97 510 106 842 828 14
1777656897 0.250000 1 0 15000 5501 4654 389 458 3043 361 360 3095 110 360 123 851 836 15
1777656897 0.250000 1 0 15150 5548 4685 393 470 3043 211 210 3136 146 210 167 858 843 15
1777656897 0.250000 1 0 15300 5619 4756 393 470 3053 61 60 3146 185 60 194 866 850 16
1777656897 0.250000 1 0 15450 5670 4807 393 470 3093 100 99 3167 41 99 66 875 859 16
1777656897 0.250000 1 0 15600 5726 4859 397 470 3186 345 344 3184 19 344 49 883 867 16
1777656897 0.250000 1 0 15750 5773 4906 397 470 3192 195 194 3212 45 194 77 891 875 16
1777656897 0.250000 1 0 15900 5799 4932 397 470 3195 45 44 3276 72 44 85 898 882 16
1777656897 0.250000 1 0 16050 5860 4977 401 482 3226 31 30 3299 0 30 0 910 894 16
1777656897 0.266667 1 0 16200 5895 5012 401 482 3308 524 523 3351 10 523 33 917 901 16
1777656897 0.266667 1 0 16350 5940 5057 401 482 3315 374 373 3382 36 373 47 926 910 16
1777656897 0.266667 1 0 16500 5993 5110 401 482 3330 224 223 3420 58 223 60 934 918 16
1777656897 0.266667 1 0 16650 6045 5142 409 494 3333 74 73 3465 74 73 106 940 924 16
1777656897 0.266667 1 0 16800 6101 5182 413 506 3366 13 12 3494 23 12 23 951 935 16
1777656897 0.283333 1 0 16950 6153 5234 413 506 3686 1418 1417 3517 27 1417 40 959 943 16
1777656897 0.283333 1 0 17100 6242 5291 421 530 3685 1268 1267 3538 59 1267 73 967 951 16
1777656897 0.283333 1 0 17250 6282 5315 425 542 3683 1118 1117 3589 80 1117 84 974 958 16
1777656897 0.283333 1 0 17400 6322 5355 425 542 3680 968 967 3627 105 967 150 981 965 16
1777656897 0.283333 1 0 17550 6371 5404 425 542 3680 818 817 3668 141 817 162 989 973 16
1777656897 0.283333 1 0 17700 6403 5432 429 542 3677 668 667 3714 163 667 175 996 980 16
1777656897 0.283333 1 0 17850 6450 5479 429 542 3732 705 704 3749 18 704 54 1005 989 16
1777656897 0.283333 1 0 18000 6503 5532 429 542 3734 555 554 3785 65 554 66 1013 996 17
1777656897 0.283333 1 0 18150 6561 5586 433 542 3734 405 404 3821 100 404 123 1021 1003 18
1777656897 0.283333 1 0 18300 6590 5615 433 542 3733 255 254 3873 115 254 150 1028 1010 18
1777656897 0.283333 1 0 18450 6647 5672 433 542 3731 105 104 3889 154 104 211 1035 1017 18
1777656897 0.283333 1 0 18600 6694 5719 433 542 3824 337 336 3915 13 336 30 1043 1025 18
1777656897 0.283333 1 0 18750 6742 5767 433 542 3828 187 186 3949 48 186 89 1051 1033 18
1777656897 0.283333 1 0 18900 6799 5824 433 542 3831 37 36 3983 83 36 97 1059 1041 18
1777656897 0.283333 1 0 19050 6852 5861 437 554 3858 7 6 4019 0 6 0 1068 1050 18
1777656897 0.300000 1 0 19200 6905 5914 437 554 4068 1158 1157 4042 36 1157 65 1076 1058 18
1777656897 0.300000 1 0 19350 6968 5977 437 554 4066 1008 1007 4050 66 1007 95 1083 1065 18
1777656897 0.300000 1 0 19500 7024 6033 437 554 4064 858 857 4071 83 857 101 1091 1073 18
1777656897 0.300000 1 0 19650 7074 6079 441 554 4060 708 707 4096 99 707 112 1098 1080 18
1777656897 0.300000 1 0 19800 7141 6146 441 554 4060 558 557 4117 136 557 195 1104 1086 18
1777656897 0.300000 1 0 19950 7198 6183 461 554 4055 408 407 4147 176 407 196 1112 1094 18
1777656897 0.316667 1 0 20100 7237 6222 461 554 4108 449 448 4184 16 448 38 1119 1101 18
1777656897 0.316667 1 0 20250 7271 6256 461 554 4111 299 298 4233 47 298 64 1127 1109 18
