# wall_epoch time rank loops bip2 bip3 fires ones nofires graph_nodes nhot pending_actions graph_edges local_pending incoming_pending outgoing_pending global_physical_msgs nTickSend nFullSend
1777656897 0.116667 0 0 150 123 58 36 29 24 27 26 15 8 26 14 9 9 0
1777656897 0.116667 0 0 300 225 100 76 49 44 3 2 14 43 2 51 22 22 0
1777656897 0.116667 0 0 450 313 157 93 63 53 33 32 60 31 32 42 30 30 0
1777656897 0.116667 0 0 600 414 242 107 65 65 18 17 78 15 17 36 41 41 0
1777656897 0.133333 0 0 750 519 303 125 91 98 3 2 87 3 2 7 57 57 0
1777656897 0.133333 0 0 900 587 342 142 103 119 121 120 130 30 120 61 65 65 0
1777656897 0.133333 0 0 1050 680 411 154 115 134 41 40 185 35 40 84 73 73 0
1777656897 0.133333 0 0 1200 773 479 167 127 166 50 49 206 2 49 9 83 83 0
1777656897 0.133333 0 0 1350 864 518 183 163 192 16 15 228 4 15 21 92 92 0
1777656897 0.133333 0 0 1500 918 535 194 189 207 9 8 284 2 8 6 104 104 0
1777656897 0.133333 0 0 1650 969 575 202 192 234 7 6 321 60 6 61 112 112 0
1777656897 0.133333 0 0 1800 1050 634 211 205 256 40 39 329 5 39 17 122 121 1
1777656897 0.133333 0 0 1950 1109 682 222 205 294 27 26 362 20 26 38 131 130 1
1777656897 0.133333 0 0 2100 1230 727 250 253 321 58 57 383 14 57 43 141 140 1
1777656897 0.133333 0 0 2250 1294 778 263 253 360 211 210 369 32 210 38 151 150 1
1777656897 0.133333 0 0 2400 1372 816 279 277 365 61 60 417 67 60 120 157 156 1
1777656897 0.133333 0 0 2550 1400 840 283 277 401 139 138 467 4 138 8 166 164 2
1777656897 0.133333 0 0 2700 1441 881 283 277 412 11 10 502 11 10 21 174 172 2
1777656897 0.133333 0 0 2850 1530 946 295 289 450 144 143 505 22 143 48 183 180 3
1777656897 0.133333 0 0 3000 1564 976 299 289 461 32 31 547 4 31 5 193 190 3
1777656897 0.133333 0 0 3150 1642 1038 303 301 501 14 13 582 39 13 57 200 197 3
1777656897 0.133333 0 0 3300 1679 1075 303 301 528 3 2 646 4 2 6 209 206 3
1777656897 0.133333 0 0 3450 1720 1112 307 301 566 25 24 691 0 24 13 218 215 3
1777656897 0.150000 0 0 3600 1781 1173 307 301 650 245 244 723 29 244 58 228 225 3
1777656897 0.150000 0 0 3750 1845 1217 315 313 654 95 94 755 82 94 113 235 232 3
1777656897 0.150000 0 0 3900 1890 1258 319 313 680 35 34 793 35 34 75 243 240 3
1777656897 0.150000 0 0 4050 1958 1326 319 313 754 174 173 817 72 173 113 252 249 3
1777656897 0.150000 0 0 4200 2028 1392 323 313 765 24 23 835 145 23 161 259 256 3
1777656897 0.150000 0 0 4350 2057 1421 323 313 793 29 28 903 15 28 21 268 265 3
1777656897 0.150000 0 0 4500 2112 1476 323 313 837 21 20 924 59 20 66 276 273 3
1777656897 0.150000 0 0 4650 2144 1492 327 325 861 197 196 988 6 196 39 283 280 3
1777656897 0.150000 0 0 4800 2238 1570 331 337 875 47 46 984 65 46 96 291 288 3
1777656897 0.150000 0 0 4950 2289 1601 339 349 911 58 57 1020 15 57 34 298 295 3
