# wall_epoch time rank loops bip2 bip3 fires ones nofires graph_nodes nhot pending_actions graph_edges local_pending incoming_pending outgoing_pending global_physical_msgs nTickSend nFullSend
1777656897 0.116667 2 0 150 81 34 23 24 32 1 0 27 0 0 13 19 19 0
1777656897 0.133333 2 0 300 159 66 55 38 44 1 0 36 3 0 16 33 33 0
1777656897 0.133333 2 0 450 194 92 62 40 75 6 5 87 0 5 1 54 54 0
1777656897 0.133333 2 0 600 266 159 67 40 115 167 166 78 0 166 2 67 67 0
1777656897 0.133333 2 0 750 321 204 77 40 129 17 16 133 26 16 65 73 73 0
1777656897 0.133333 2 0 900 372 236 84 52 151 111 110 164 32 110 34 82 82 0
1777656897 0.133333 2 0 1050 445 271 104 70 158 8 7 182 18 7 43 90 90 0
1777656897 0.133333 2 0 1200 495 285 124 86 185 76 75 220 1 75 1 102 102 0
1777656897 0.133333 2 0 1350 574 344 132 98 247 251 250 230 17 250 93 111 111 0
1777656897 0.133333 2 0 1500 664 410 144 110 247 101 100 237 66 100 92 120 120 0
1777656897 0.133333 2 0 1650 728 470 148 110 277 47 46 290 21 46 85 127 127 0
1777656897 0.133333 2 0 1800 789 530 149 110 317 11 10 316 71 10 76 136 136 0
1777656897 0.133333 2 0 1950 830 571 149 110 348 5 4 387 2 4 2 152 152 0
1777656897 0.133333 2 0 2100 900 637 153 110 391 67 66 414 44 66 71 158 158 0
1777656897 0.133333 2 0 2250 969 706 153 110 430 17 16 458 34 16 66 167 167 0
1777656897 0.133333 2 0 2400 1032 741 163 128 462 12 11 481 2 11 6 176 176 0
1777656897 0.150000 2 0 2550 1097 794 169 134 596 638 637 508 41 637 54 185 185 0
1777656897 0.150000 2 0 2700 1171 852 173 146 596 488 487 533 95 487 131 191 191 0
1777656897 0.150000 2 0 2850 1220 901 173 146 596 338 337 566 143 337 149 199 199 0
1777656897 0.150000 2 0 3000 1267 948 173 146 600 188 187 599 169 187 205 206 206 0
1777656897 0.150000 2 0 3150 1331 1008 177 146 643 238 237 627 2 237 46 213 213 0
1777656897 0.150000 2 0 3300 1383 1060 177 146 638 88 87 660 39 87 59 221 221 0
1777656897 0.150000 2 0 3450 1451 1120 182 149 659 14 13 670 22 13 44 229 228 1
1777656897 0.150000 2 0 3600 1501 1158 185 158 717 418 417 702 7 417 14 243 242 1
1777656897 0.150000 2 0 3750 1550 1199 193 158 712 268 267 734 9 267 53 249 248 1
1777656897 0.150000 2 0 3900 1576 1225 193 158 712 118 117 801 29 117 39 257 256 1
1777656897 0.150000 2 0 4050 1665 1290 205 170 732 23 22 801 14 22 86 265 264 1
1777656897 0.150000 2 0 4200 1710 1335 205 170 778 36 35 828 0 35 0 274 273 1
1777656897 0.150000 2 0 4350 1736 1353 213 170 801 57 56 880 2 56 43 279 278 1
1777656897 0.150000 2 0 4500 1772 1385 217 170 838 3 2 932 0 2 0 293 292 1
1777656897 0.150000 2 0 4650 1853 1466 217 170 918 198 197 944 67 197 122 301 300 1
1777656897 0.150000 2 0 4800 1891 1504 217 170 920 48 47 988 93 47 108 308 307 1
1777656897 0.150000 2 0 4950 1941 1538 221 182 1021 373 372 1036 0 372 0 319 318 1
1777656897 0.150000 2 0 5100 2032 1581 233 218 1015 223 222 1053 37 222 76 325 324 1
1777656897 0.150000 2 0 5250 2104 1637 237 230 1025 73 72 1072 76 72 119 332 330 2
1777656897 0.150000 2 0 5400 2147 1676 241 230 1055 18 17 1134 26 17 33 341 339 2
